client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
7250,3,56,0,False,False,2022-05-12
7251,22,39,0,False,False,2022-05-23
7252,5,144,0,False,False,2022-05-26
7253,2,249,0,False,False,2022-05-18
7254,3,286,0,False,False,2022-05-23
7255,2,384,0,False,False,2022-05-15
7256,3,183,0,False,False,2022-05-30
7257,2,240,0,False,False,2022-05-05
7258,3,238,0,False,False,2022-05-18
7259,3,225,0,False,False,2022-05-28
7260,2,151,0,False,False,2022-05-24
7261,2,194,0,False,False,2022-05-10
7262,3,273,0,False,False,2022-05-23
7263,2,431,0,False,False,2022-05-23
7264,2,57,0,False,False,2022-05-27
7265,3,720,0,False,False,2022-05-17
7266,2,814,0,False,True,2022-05-09
7267,2,859,0,False,False,2022-05-02
7268,3,184,0,False,False,2022-05-09
7269,2,313,0,False,False,2022-05-31
7270,7,142,0,False,False,2022-05-28
7271,4,171,0,False,False,2022-05-30
7272,3,245,0,False,False,2022-05-20
7273,2,238,0,False,False,2022-05-20
7274,3,53,0,False,False,2022-05-12
7275,2,364,0,False,False,2022-05-09
7276,3,191,0,False,False,2022-05-26
7277,24,35,0,False,False,2022-05-21
7278,4,106,0,False,False,2022-05-27
7279,3,382,0,False,False,2022-05-27
7280,5,191,0,False,False,2022-05-02
7281,2,483,0,False,False,2022-05-01
7282,3,253,0,False,False,2022-05-04
7283,2,328,0,False,False,2022-05-15
7284,2,82,0,False,False,2022-05-04
7285,2,155,0,False,False,2022-05-11
7286,5,233,0,False,False,2022-05-04
7287,6,66,0,False,False,2022-05-14
7288,3,1109,0,False,True,2022-05-12
7289,3,828,0,False,True,2022-05-05
7290,4,134,0,False,False,2022-05-27
7291,5,96,0,False,False,2022-05-30
7292,9,197,0,False,False,2022-05-14
7293,2,645,0,False,False,2022-05-18
7294,4,81,0,False,False,2022-05-24
7295,3,201,0,False,False,2022-05-03
7296,3,248,0,False,False,2022-05-03
7297,2,2260,0,False,False,2022-05-07
7298,7,91,0,False,False,2022-05-24
7299,2,660,0,False,False,2022-05-26
7300,6,182,0,False,False,2022-05-24
7301,2,30,0,False,False,2022-05-31
7302,23,101,0,False,False,2022-05-05
7303,15,54,0,False,False,2022-05-08
7304,4,374,0,False,False,2022-05-12
7305,7,216,0,False,False,2022-05-30
7306,4,76,0,False,False,2022-05-30
7307,3,73,0,False,False,2022-05-28
7308,6,62,0,False,False,2022-05-10
7309,2,152,0,False,False,2022-05-11
7310,4,86,0,False,False,2022-05-18
7311,6,95,0,False,False,2022-05-28
7312,15,23,0,False,False,2022-05-16
7313,11,25,0,False,False,2022-05-21
7314,7,151,0,False,False,2022-05-22
7315,3,95,0,False,False,2022-05-22
7316,8,52,0,False,False,2022-05-23
7317,3,52,0,False,False,2022-05-13
7318,3,421,0,False,False,2022-05-14
7319,11,322,0,False,False,2022-05-14
7320,4,52,0,False,False,2022-05-19
7321,7,340,0,False,False,2022-05-09
7322,2,139,0,False,False,2022-05-17
7323,2,763,0,False,False,2022-05-17
7324,3,288,0,False,False,2022-05-12
7325,3,231,0,False,False,2022-05-14
7326,17,120,0,False,False,2022-05-01
7327,2,203,0,False,False,2022-05-13
7328,3,67,0,False,False,2022-05-07
7329,4,311,0,False,False,2022-05-17
7330,2,50,0,False,False,2022-05-28
7331,3,86,0,False,False,2022-05-21
7332,3,139,0,False,False,2022-05-21
7333,1,235,0,False,False,2022-05-01
7334,1,43,0,False,False,2022-05-11
7335,1,233,0,False,False,2022-05-15
7336,1,230,0,False,False,2022-05-26
7337,1,177,0,False,False,2022-05-25
7338,1,149,0,False,False,2022-05-12
7339,1,422,0,False,False,2022-05-20
7340,1,121,0,False,False,2022-05-15
7341,1,324,0,False,False,2022-05-15
7342,1,287,0,False,False,2022-05-23
7343,2,58,0,False,False,2022-05-11
7344,1,226,0,False,False,2022-05-26
7345,1,153,0,False,False,2022-05-26
7346,3,151,0,False,False,2022-05-10
7347,2,57,0,False,False,2022-05-16
7348,1,31,0,False,False,2022-05-01
7349,6,118,0,False,False,2022-05-08
7350,4,133,0,False,False,2022-05-12
7351,1,171,0,False,False,2022-05-08
7352,3,62,0,False,False,2022-05-06
7353,3,45,0,False,False,2022-05-25
7354,9,91,0,False,False,2022-05-16
7355,2,172,0,False,False,2022-05-28
7356,4,498,0,False,False,2022-05-08
7357,7,85,0,False,False,2022-05-15
7358,2,224,0,False,False,2022-05-06
7359,3,553,0,False,True,2022-05-26
7360,3,242,0,False,False,2022-05-13
7361,6,192,0,False,False,2022-05-16
7362,4,207,0,False,False,2022-05-30
7363,1,711,0,False,False,2022-05-30
7364,3,160,0,False,False,2022-05-11
7365,5,147,0,False,False,2022-05-01
7366,1,87,0,False,False,2022-05-01
7367,2,199,0,False,False,2022-05-18
7368,2,34,0,False,False,2022-05-05
7369,7,65,0,False,False,2022-05-01
7370,1,150,0,False,False,2022-05-08
7371,1,57,0,False,False,2022-05-20
7372,1,234,0,False,False,2022-05-18
7373,2,521,0,False,False,2022-05-22
7374,1,555,0,False,False,2022-05-22
7375,1,86,0,False,False,2022-05-22
7376,4,204,0,False,False,2022-05-04
7377,1,222,0,False,False,2022-05-02
7378,1,162,0,False,False,2022-05-25
7379,5,648,0,False,False,2022-05-11
7380,1,659,0,False,False,2022-05-16
7381,3,867,0,False,False,2022-05-04
7382,2,96,0,False,False,2022-05-02
7383,1,123,0,False,False,2022-05-14
7384,1,56,0,False,False,2022-05-14
7385,3,54,0,False,False,2022-05-30
7386,4,152,0,False,False,2022-05-22
7387,4,25,0,False,False,2022-05-28
7388,6,120,0,False,False,2022-05-30
7389,1,491,0,False,False,2022-05-04
7390,17,379,0,False,False,2022-05-29
7391,3,343,0,False,False,2022-05-12
7392,2,289,0,False,False,2022-05-27
7393,1,574,0,False,False,2022-05-03
7394,1,85,0,False,False,2022-05-10
7395,1,319,0,False,False,2022-05-01
7396,1,108,0,False,False,2022-05-25
7397,3,762,0,False,True,2022-05-14
7398,3,80,0,False,False,2022-05-09
7399,1,449,0,False,False,2022-05-10
7400,1,198,0,False,False,2022-05-07
7401,2,135,0,False,False,2022-05-17
7402,1,69,0,False,False,2022-05-14
7403,1,55,0,False,False,2022-05-24
7404,5,290,0,False,True,2022-05-02
7405,1,138,0,False,False,2022-05-21
7406,1,135,0,False,False,2022-05-14
7407,1,70,0,False,False,2022-05-09
7408,2,652,0,False,False,2022-05-31
7409,1,327,0,False,False,2022-05-20
7410,1,246,0,False,False,2022-05-25
7411,1,295,0,False,False,2022-05-14
7412,1,255,0,False,False,2022-05-09
7413,1,523,0,False,False,2022-05-23
7414,1,130,0,False,False,2022-05-06
7415,5,103,0,False,False,2022-05-09
7416,2,205,0,False,False,2022-05-28
7417,1,92,0,False,False,2022-05-31
7418,1,107,0,False,False,2022-05-26
7419,1,864,0,False,True,2022-05-18
7420,1,65,0,False,False,2022-05-01
7421,1,556,0,False,False,2022-05-28
7422,1,115,0,False,False,2022-05-10
7423,1,180,0,False,False,2022-05-11
7424,1,87,0,False,False,2022-05-24
7425,2,70,0,False,False,2022-05-12
7426,1,435,0,False,False,2022-05-10
7427,1,132,0,False,False,2022-05-14
7428,1,312,0,False,False,2022-05-31
7429,1,283,0,False,False,2022-05-01
7430,1,182,0,False,False,2022-05-13
7431,1,379,0,False,False,2022-05-06
7432,1,127,0,False,False,2022-05-14
7433,1,126,0,False,False,2022-05-29
7434,2,91,0,False,False,2022-05-16
7435,1,78,0,False,False,2022-05-16
7436,1,417,0,False,False,2022-05-13
7437,2,618,0,False,True,2022-05-17
7438,1,407,0,False,False,2022-05-30
7439,1,160,0,False,False,2022-05-28
7440,1,171,0,False,False,2022-05-27
7441,1,210,0,False,False,2022-05-11
7442,3,135,0,False,False,2022-05-30
7443,1,461,0,False,False,2022-05-21
7444,1,763,0,False,True,2022-05-03
7445,1,682,0,False,True,2022-05-07
7446,1,171,0,False,False,2022-05-30
7447,2,68,0,False,False,2022-05-17
7448,3,120,0,False,False,2022-05-24
7449,2,67,0,False,False,2022-05-04
7450,2,381,0,False,False,2022-05-24
7451,2,278,0,False,False,2022-05-09
7452,1,126,0,False,False,2022-05-29
7453,1,149,0,False,False,2022-05-11
7454,1,95,0,False,False,2022-05-07
7455,1,197,0,False,False,2022-05-27
7456,3,38,0,False,False,2022-05-09
7457,3,201,0,False,False,2022-05-12
7458,4,176,0,False,False,2022-05-05
7459,2,61,0,False,False,2022-05-07
7460,2,275,0,False,False,2022-05-29
7461,4,201,0,False,False,2022-05-25
7462,1,724,0,False,False,2022-05-03
7463,4,143,0,False,False,2022-05-24
7464,3,197,0,False,False,2022-05-04
7465,2,143,0,False,False,2022-05-05
7466,2,153,0,False,False,2022-05-11
7467,12,197,0,False,False,2022-05-23
7468,2,536,0,False,False,2022-05-07
7469,2,120,0,False,False,2022-05-19
7470,2,604,0,False,True,2022-05-20
7471,1,254,0,False,False,2022-05-10
7472,1,121,0,False,False,2022-05-21
7473,2,118,0,False,False,2022-05-23
7474,1,447,0,False,False,2022-05-27
7475,2,854,0,False,True,2022-05-28
7476,2,151,0,False,False,2022-05-12
7477,2,114,0,False,False,2022-05-25
7478,2,855,0,False,True,2022-05-17
7479,1,115,0,False,False,2022-05-22
7480,1,274,0,False,False,2022-05-02
7481,2,100,0,False,False,2022-05-01
7482,2,156,0,False,False,2022-05-29
7483,1,153,0,False,False,2022-05-30
7484,1,264,0,False,False,2022-05-22
7485,1,251,0,False,False,2022-05-30
7486,1,1269,0,False,True,2022-05-14
7487,4,48,0,False,False,2022-05-22
7488,1,119,0,False,False,2022-05-21
7489,3,104,0,False,False,2022-05-23
7490,13,65,0,False,False,2022-05-05
7491,1,75,0,False,False,2022-05-27
7492,3,157,0,False,False,2022-05-10
7493,2,565,0,False,False,2022-05-22
7494,1,165,0,False,False,2022-05-21
7495,1,314,0,False,False,2022-05-07
7496,1,109,0,False,False,2022-05-01
7497,1,219,0,False,False,2022-05-04
7498,1,60,0,False,False,2022-05-27
7499,2,385,0,False,False,2022-05-20
7500,2,96,0,False,False,2022-05-30
7501,1,868,0,False,False,2022-05-12
7502,1,161,0,False,False,2022-05-10
7503,1,448,0,False,False,2022-05-22
7504,1,137,0,False,False,2022-05-14
7505,1,155,0,False,False,2022-05-03
7506,1,633,0,False,False,2022-05-26
7507,1,58,0,False,False,2022-05-19
7508,1,127,0,False,False,2022-05-09
7509,8,99,0,False,False,2022-05-10
7510,4,170,0,False,False,2022-05-20
7511,2,208,0,False,False,2022-05-02
7512,2,129,0,False,False,2022-05-25
7513,3,134,0,False,False,2022-05-23
7514,3,129,0,False,False,2022-05-03
7515,2,184,0,False,False,2022-05-10
7516,2,371,0,False,False,2022-05-11
7517,1,270,0,False,False,2022-05-29
7518,2,145,0,False,False,2022-05-24
7519,2,136,0,False,False,2022-05-13
7520,8,363,0,False,False,2022-05-25
7521,2,63,0,False,False,2022-05-07
7522,1,143,0,False,False,2022-05-14
7523,2,56,0,False,False,2022-05-18
7524,2,226,0,False,False,2022-05-11
7525,1,35,0,False,False,2022-05-14
7526,3,298,0,False,False,2022-05-29
7527,1,158,0,False,False,2022-05-09
7528,8,47,0,False,False,2022-05-23
7529,5,827,0,False,False,2022-05-22
7530,2,83,0,False,False,2022-05-06
7531,2,570,0,False,False,2022-05-13
7532,1,72,0,False,False,2022-05-19
7533,2,557,0,False,False,2022-05-09
7534,1,59,0,False,False,2022-05-16
7535,1,296,0,False,False,2022-05-10
7536,5,38,0,False,False,2022-05-26
7537,1,170,0,False,False,2022-05-31
7538,2,422,0,False,False,2022-05-06
7539,2,230,0,False,False,2022-05-09
7540,9,141,0,False,False,2022-05-27
7541,3,76,0,False,False,2022-05-20
7542,10,691,0,False,True,2022-05-09
7543,3,238,0,False,False,2022-05-09
7544,15,1097,0,False,True,2022-05-20
7545,1,111,0,False,False,2022-05-23
7546,3,84,0,False,False,2022-05-06
7547,2,371,0,False,False,2022-05-12
7548,2,103,0,False,False,2022-05-10
7549,2,206,0,False,False,2022-05-15
7550,2,1500,0,False,True,2022-05-08
7551,3,265,0,False,False,2022-05-15
7552,2,567,0,False,False,2022-05-18
7553,2,254,0,False,False,2022-05-20
7554,2,464,0,False,False,2022-05-23
7555,2,1236,0,False,True,2022-05-01
7556,2,33,0,False,False,2022-05-18
7557,2,613,0,False,False,2022-05-12
7558,3,1212,0,False,False,2022-05-06
7559,3,96,0,False,False,2022-05-13
7560,2,171,0,False,False,2022-05-31
7561,5,53,0,False,False,2022-05-02
7562,2,91,0,False,False,2022-05-07
7563,3,185,0,False,False,2022-05-05
7564,1,201,0,False,False,2022-05-09
7565,3,169,0,False,False,2022-05-14
7566,2,515,0,False,False,2022-05-03
7567,7,388,0,False,False,2022-05-11
7568,2,178,0,False,False,2022-05-09
7569,9,422,0,False,False,2022-05-20
7570,2,76,0,False,False,2022-05-30
7571,3,886,0,False,True,2022-05-22
7572,2,296,0,False,False,2022-05-13
7573,1,378,0,False,False,2022-05-22
7574,2,136,0,False,False,2022-05-13
7575,1,58,0,False,False,2022-05-09
7576,1,60,0,False,False,2022-05-23
7577,1,340,0,False,False,2022-05-30
7578,1,522,0,False,False,2022-05-30
7579,1,159,0,False,False,2022-05-11
7580,1,113,0,False,False,2022-05-29
7581,2,123,0,False,False,2022-05-26
7582,1,306,0,False,False,2022-05-14
7583,1,148,0,False,False,2022-05-29
7584,2,322,0,False,False,2022-05-28
7585,4,475,0,False,False,2022-05-29
7586,5,224,0,False,False,2022-05-03
7587,2,88,0,False,False,2022-05-24
7588,2,509,0,False,False,2022-05-11
7589,1,152,0,False,False,2022-05-19
7590,1,147,0,False,False,2022-05-28
7591,2,97,0,False,False,2022-05-13
7592,3,113,0,False,False,2022-05-11
7593,3,465,0,False,False,2022-05-14
7594,3,294,0,False,False,2022-05-13
7595,4,224,0,False,False,2022-05-29
7596,3,58,0,False,False,2022-05-20
7597,3,137,0,False,False,2022-05-01
7598,2,142,0,False,False,2022-05-15
7599,7,312,0,False,False,2022-05-15
7600,2,34,0,False,False,2022-05-05
7601,2,825,0,False,False,2022-05-09
7602,6,116,0,False,False,2022-05-26
7603,5,103,0,False,False,2022-05-28
7604,2,38,0,False,False,2022-05-07
7605,3,168,0,False,False,2022-05-05
7606,6,31,0,False,False,2022-05-28
7607,2,66,0,False,False,2022-05-21
7608,2,512,0,False,False,2022-05-19
7609,2,188,0,False,False,2022-05-19
7610,2,214,0,False,False,2022-05-30
7611,2,65,0,False,False,2022-05-21
7612,2,80,0,False,False,2022-05-20
7613,2,1980,0,False,True,2022-05-11
7614,4,358,0,False,False,2022-05-22
7615,5,398,0,False,False,2022-05-02
7616,3,62,0,False,False,2022-05-13
7617,2,265,0,False,False,2022-05-07
7618,3,618,0,False,False,2022-05-24
7619,6,256,0,False,False,2022-05-10
7620,3,722,0,False,True,2022-05-26
7621,3,199,0,False,False,2022-05-15
7622,3,510,0,False,False,2022-05-07
7623,2,355,0,False,False,2022-05-25
7624,5,150,0,False,False,2022-05-14
7625,4,159,0,False,False,2022-05-18
7626,2,170,0,False,False,2022-05-18
7627,3,243,0,False,False,2022-05-11
7628,2,140,0,False,False,2022-05-23
7629,14,267,0,False,False,2022-05-29
7630,4,219,0,False,False,2022-05-13
7631,2,67,0,False,False,2022-05-16
7632,2,112,0,False,False,2022-05-09
7633,3,216,0,False,False,2022-05-21
7634,2,167,0,False,False,2022-05-20
7635,3,78,0,False,False,2022-05-06
7636,9,222,0,False,False,2022-05-07
7637,3,363,0,False,False,2022-05-24
7638,4,109,0,False,False,2022-05-30
7639,2,67,0,False,False,2022-05-10
7640,3,41,0,False,False,2022-05-08
7641,5,156,0,False,False,2022-05-17
7642,3,108,0,False,False,2022-05-08
7643,2,408,0,False,False,2022-05-21
7644,2,272,0,False,False,2022-05-04
7645,9,135,0,False,False,2022-05-12
7646,3,107,0,False,False,2022-05-09
7647,2,742,0,False,False,2022-05-27
7648,2,166,0,False,False,2022-05-14
7649,3,376,0,False,False,2022-05-28
7650,2,138,0,False,False,2022-05-08
7651,18,16,0,False,False,2022-05-06
7652,2,984,0,False,True,2022-05-01
7653,7,363,0,False,False,2022-05-16
7654,4,339,0,False,False,2022-05-16
7655,12,161,0,False,False,2022-05-24
7656,3,28,0,False,False,2022-05-12
7657,7,170,0,False,False,2022-05-28
7658,3,66,0,False,False,2022-05-31
7659,3,199,0,False,False,2022-05-13
7660,2,274,0,False,False,2022-05-14
7661,8,136,0,False,False,2022-05-29
7662,2,62,0,False,False,2022-05-03
7663,3,58,0,False,False,2022-05-07
7664,5,189,0,False,False,2022-05-23
7665,2,135,0,False,False,2022-05-23
7666,6,319,0,False,False,2022-05-01
7667,3,352,0,False,False,2022-05-07
7668,2,230,0,False,False,2022-05-15
7669,2,178,0,False,False,2022-05-06
7670,11,42,0,False,False,2022-05-26
7671,2,171,0,False,False,2022-05-18
7672,2,119,0,False,False,2022-05-13
7673,4,66,0,False,False,2022-05-31
7674,2,130,0,False,False,2022-05-15
7675,2,390,0,False,False,2022-05-30
7676,16,101,0,False,False,2022-05-12
7677,2,78,0,False,False,2022-05-25
7678,3,100,0,False,False,2022-05-11
7679,3,212,0,False,False,2022-05-11
7680,4,181,0,False,False,2022-05-24
7681,3,72,0,False,False,2022-05-02
7682,2,390,0,False,False,2022-05-29
7683,3,324,0,False,False,2022-05-19
7684,3,163,0,False,False,2022-05-06
7685,6,110,0,False,False,2022-05-18
7686,2,72,0,False,False,2022-05-02
7687,2,85,0,False,False,2022-05-01
7688,4,54,0,False,False,2022-05-11
7689,2,231,0,False,False,2022-05-09
7690,8,833,0,False,False,2022-05-30
7691,3,124,0,False,False,2022-05-22
7692,10,57,0,False,False,2022-05-23
7693,6,115,0,False,False,2022-05-05
7694,13,78,0,False,False,2022-05-06
7695,5,43,0,False,False,2022-05-26
7696,3,229,0,False,False,2022-05-03
7697,2,81,0,False,False,2022-05-16
7698,5,86,0,False,False,2022-05-11
7699,2,273,0,False,False,2022-05-14
7700,18,30,0,False,False,2022-05-04
7701,2,288,0,False,False,2022-05-21
7702,2,247,0,False,False,2022-05-06
7703,4,85,0,False,False,2022-05-22
7704,9,76,0,False,False,2022-05-28
7705,6,85,0,False,False,2022-05-07
7706,4,170,0,False,False,2022-05-14
7707,7,428,0,False,False,2022-05-15
7708,3,370,0,False,False,2022-05-07
7709,3,137,0,False,False,2022-05-23
7710,6,293,0,False,False,2022-05-13
7711,3,153,0,False,False,2022-05-14
7712,4,281,0,False,False,2022-05-04
7713,3,46,0,False,False,2022-05-24
7714,25,26,0,False,False,2022-05-11
7715,6,104,0,False,False,2022-05-09
7716,6,205,0,False,False,2022-05-18
7717,4,891,0,False,True,2022-05-04
7718,2,34,0,False,False,2022-05-29
7719,12,745,0,False,True,2022-05-19
7720,4,292,0,False,False,2022-05-17
7721,3,135,0,False,False,2022-05-24
7722,2,45,0,False,False,2022-05-06
7723,6,99,0,False,False,2022-05-06
7724,4,148,0,False,False,2022-05-16
7725,12,539,0,False,True,2022-05-17
7726,9,84,0,False,False,2022-05-10
7727,2,3631,0,False,True,2022-05-02
7728,2,435,0,False,False,2022-05-17
7729,4,29,0,False,False,2022-05-24
7730,5,510,0,False,False,2022-05-04
7731,5,1044,0,False,True,2022-05-22
7732,3,59,0,False,False,2022-05-05
7733,8,96,0,False,False,2022-05-21
7734,4,122,0,False,False,2022-05-01
7735,3,84,0,False,False,2022-05-26
7736,4,33,0,False,False,2022-05-05
7737,2,43,0,False,False,2022-05-06
7738,2,223,0,False,False,2022-05-10
7739,3,288,0,False,False,2022-05-15
7740,3,306,0,False,False,2022-05-18
7741,3,81,0,False,False,2022-05-12
7742,7,53,0,False,False,2022-05-19
7743,3,436,0,False,False,2022-05-08
7744,8,41,0,False,False,2022-05-10
7745,2,147,0,False,False,2022-05-28
7746,2,81,0,False,False,2022-05-08
7747,3,232,0,False,False,2022-05-11
7748,3,97,0,False,False,2022-05-03
7749,2,82,0,False,False,2022-05-10
7750,16,60,0,False,False,2022-05-31
7751,9,141,0,False,False,2022-05-09
7752,3,206,0,False,False,2022-05-27
7753,19,170,0,False,False,2022-05-26
7754,3,251,0,False,False,2022-05-22
7755,5,25,0,False,False,2022-05-15
7756,3,120,0,False,False,2022-05-24
7757,4,123,0,False,False,2022-05-20
7758,3,58,0,False,False,2022-05-26
7759,8,28,0,False,False,2022-05-20
7760,2,1193,0,False,False,2022-05-10
7761,5,127,0,False,False,2022-05-29
7762,2,395,0,False,False,2022-05-19
7763,3,72,0,False,False,2022-06-02
7764,9,119,0,False,False,2022-06-18
7765,2,100,0,False,False,2022-06-06
7766,3,80,0,False,False,2022-06-28
7767,2,132,0,False,False,2022-06-15
7768,3,140,0,False,False,2022-06-11
7769,2,130,0,False,False,2022-06-16
7770,4,251,0,False,False,2022-06-15
7771,2,71,0,False,False,2022-06-16
7772,3,52,0,False,False,2022-06-17
7773,4,108,0,False,False,2022-06-04
7774,3,150,0,False,False,2022-06-09
7775,7,25,0,False,False,2022-06-06
7776,3,90,0,False,False,2022-06-02
7777,4,51,0,False,False,2022-06-08
7778,3,361,0,False,False,2022-06-18
7779,4,88,0,False,False,2022-06-12
7780,2,372,0,False,False,2022-06-16
7781,2,360,0,False,False,2022-06-22
7782,1,63,0,False,False,2022-06-20
7783,3,550,0,False,False,2022-06-24
7784,1,133,0,False,False,2022-06-23
7785,1,68,0,False,False,2022-06-19
7786,2,175,0,False,False,2022-06-28
7787,1,202,0,False,False,2022-06-10
7788,8,192,0,False,False,2022-06-22
7789,1,484,0,False,False,2022-06-28
7790,2,230,0,False,False,2022-06-05
7791,1,403,0,False,False,2022-06-08
7792,1,178,0,False,False,2022-06-01
7793,5,502,0,False,True,2022-06-23
7794,2,338,0,False,False,2022-06-02
7795,3,205,0,False,False,2022-06-12
7796,2,92,0,False,False,2022-06-12
7797,1,268,0,False,False,2022-06-01
7798,2,185,0,False,False,2022-06-16
7799,1,163,0,False,False,2022-06-27
7800,1,362,0,False,False,2022-06-30
7801,3,367,0,False,False,2022-06-07
7802,3,230,0,False,False,2022-06-09
7803,1,26,0,False,False,2022-06-13
7804,2,63,0,False,False,2022-06-21
7805,1,493,0,False,False,2022-06-25
7806,3,113,0,False,False,2022-06-17
7807,1,215,0,False,False,2022-06-10
7808,4,947,0,False,True,2022-06-17
7809,2,177,0,False,False,2022-06-21
7810,1,123,0,False,False,2022-06-09
7811,2,1075,0,False,False,2022-06-21
7812,1,21,0,False,False,2022-06-10
7813,1,114,0,False,False,2022-06-14
7814,2,526,0,False,True,2022-06-08
7815,1,163,0,False,False,2022-06-01
7816,1,245,0,False,False,2022-06-20
7817,1,394,0,False,True,2022-06-05
7818,1,258,0,False,False,2022-06-18
7819,2,659,0,False,True,2022-06-16
7820,1,417,0,False,False,2022-06-23
7821,1,40,0,False,False,2022-06-27
7822,1,527,0,False,False,2022-06-30
7823,1,651,0,False,False,2022-06-19
7824,1,129,0,False,False,2022-06-02
7825,2,409,0,False,False,2022-06-09
7826,1,283,0,False,False,2022-06-04
7827,2,144,0,False,False,2022-06-26
7828,4,97,0,False,False,2022-06-09
7829,4,168,0,False,False,2022-06-28
7830,1,101,0,False,False,2022-06-15
7831,2,67,0,False,False,2022-06-28
7832,1,64,0,False,False,2022-06-27
7833,1,143,0,False,False,2022-06-09
7834,1,70,0,False,False,2022-06-12
7835,1,1036,0,False,True,2022-06-03
7836,1,384,0,False,False,2022-06-12
7837,2,172,0,False,False,2022-06-22
7838,3,105,0,False,False,2022-06-30
7839,5,60,0,False,False,2022-06-19
7840,1,26,0,False,False,2022-06-18
7841,13,364,0,False,False,2022-06-03
7842,1,227,0,False,False,2022-06-22
7843,3,151,0,False,False,2022-06-02
7844,1,464,0,False,False,2022-06-26
7845,21,68,0,False,False,2022-06-11
7846,1,464,0,False,False,2022-06-04
7847,1,389,0,False,False,2022-06-03
7848,1,185,0,False,False,2022-06-26
7849,3,128,0,False,False,2022-06-01
7850,2,88,0,False,False,2022-06-20
7851,7,136,0,False,False,2022-06-21
7852,1,123,0,False,False,2022-06-20
7853,2,266,0,False,False,2022-06-19
7854,1,466,0,False,False,2022-06-02
7855,1,80,0,False,False,2022-06-06
7856,1,490,0,False,False,2022-06-10
7857,1,232,0,False,False,2022-06-06
7858,2,61,0,False,False,2022-06-28
7859,5,537,0,False,False,2022-06-06
7860,1,197,0,False,False,2022-06-16
7861,2,464,0,False,False,2022-06-22
7862,2,447,0,False,False,2022-06-17
7863,1,164,0,False,False,2022-06-03
7864,1,184,0,False,False,2022-06-30
7865,1,127,0,False,False,2022-06-18
7866,2,373,0,False,False,2022-06-04
7867,1,42,0,False,False,2022-06-18
7868,6,132,0,False,False,2022-06-05
7869,2,579,0,False,False,2022-06-11
7870,1,180,0,False,False,2022-06-26
7871,1,159,0,False,False,2022-06-17
7872,6,66,0,False,False,2022-06-01
7873,1,239,0,False,False,2022-06-08
7874,1,95,0,False,False,2022-06-30
7875,1,156,0,False,False,2022-06-06
7876,1,89,0,False,False,2022-06-05
7877,1,174,0,False,False,2022-06-22
7878,3,59,0,False,False,2022-06-24
7879,4,193,0,False,False,2022-06-27
7880,1,215,0,False,False,2022-06-03
7881,1,563,0,False,True,2022-06-29
7882,1,273,0,False,False,2022-06-06
7883,1,258,0,False,False,2022-06-27
7884,1,223,0,False,False,2022-06-19
7885,1,76,0,False,False,2022-06-11
7886,2,920,0,False,False,2022-06-17
7887,2,152,0,False,False,2022-06-27
7888,1,130,0,False,False,2022-06-30
7889,1,21,0,False,False,2022-06-16
7890,1,118,0,False,False,2022-06-07
7891,2,113,0,False,False,2022-06-10
7892,2,369,0,False,False,2022-06-08
7893,1,122,0,False,False,2022-06-17
7894,1,445,0,False,False,2022-06-28
7895,2,47,0,False,False,2022-06-09
7896,2,425,0,False,False,2022-06-27
7897,4,142,0,False,False,2022-06-18
7898,6,317,0,False,False,2022-06-07
7899,1,184,0,False,False,2022-06-21
7900,1,354,0,False,False,2022-06-26
7901,3,82,0,False,False,2022-06-01
7902,3,105,0,False,False,2022-06-03
7903,1,83,0,False,False,2022-06-23
7904,2,209,0,False,False,2022-06-13
7905,2,53,0,False,False,2022-06-01
7906,2,210,0,False,False,2022-06-25
7907,2,381,0,False,False,2022-06-08
7908,1,112,0,False,False,2022-06-23
7909,1,278,0,False,False,2022-06-28
7910,3,183,0,False,False,2022-06-29
7911,1,389,0,False,False,2022-06-18
7912,1,69,0,False,False,2022-06-03
7913,1,24,0,False,False,2022-06-08
7914,2,143,0,False,False,2022-06-30
7915,1,302,0,False,False,2022-06-12
7916,1,68,0,False,False,2022-06-10
7917,5,183,0,False,False,2022-06-25
7918,1,49,0,False,False,2022-06-16
7919,2,148,0,False,False,2022-06-13
7920,1,481,0,False,False,2022-06-21
7921,1,45,0,False,False,2022-06-02
7922,4,121,0,False,False,2022-06-24
7923,1,180,0,False,False,2022-06-15
7924,5,283,0,False,False,2022-06-03
7925,1,312,0,False,False,2022-06-20
7926,1,147,0,False,False,2022-06-14
7927,4,178,0,False,False,2022-06-11
7928,2,154,0,False,False,2022-06-22
7929,3,326,0,False,False,2022-06-10
7930,2,362,0,False,False,2022-06-05
7931,3,72,0,False,False,2022-06-10
7932,4,121,0,False,False,2022-06-12
7933,1,1068,0,False,True,2022-06-25
7934,2,101,0,False,False,2022-06-02
7935,2,210,0,False,False,2022-06-05
7936,2,163,0,False,False,2022-06-20
7937,4,306,0,False,False,2022-06-14
7938,2,313,0,False,False,2022-06-11
7939,4,94,0,False,False,2022-06-09
7940,2,658,0,False,False,2022-06-16
7941,2,250,0,False,False,2022-06-04
7942,3,493,0,False,False,2022-06-25
7943,2,23,0,False,False,2022-06-07
7944,3,562,0,False,False,2022-06-07
7945,12,490,0,False,False,2022-06-22
