client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date_column
2997,44.0,blue-collar,married,basic.4y,no,no,may,4.0,141.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-04
2998,35.0,technician,married,professional.course,no,yes,may,2.0,427.0,1.0,0.0,nonexistent,93.994,4.859,no,2024-05-02
2999,42.0,blue-collar,married,basic.4y,no,yes,may,10.0,97.0,5.0,0.0,nonexistent,93.994,4.859,no,2024-05-10
3000,35.0,technician,married,professional.course,no,no,may,30.0,402.0,1.0,0.0,nonexistent,93.994,4.859,no,2024-05-30
3001,54.0,self-employed,married,professional.course,unknown,no,may,6.0,252.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-06
3002,36.0,blue-collar,married,basic.9y,no,no,may,7.0,360.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-07
3003,26.0,student,single,high.school,no,no,may,14.0,852.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-14
3004,27.0,blue-collar,married,basic.9y,no,yes,may,5.0,241.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-05
3005,44.0,blue-collar,divorced,basic.6y,no,no,may,28.0,133.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-28
3006,28.0,services,married,unknown,no,no,may,25.0,98.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-25
3007,53.0,retired,divorced,high.school,no,unknown,may,31.0,574.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-31
3008,46.0,blue-collar,married,basic.9y,unknown,no,may,15.0,274.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-15
3009,49.0,blue-collar,married,basic.4y,unknown,no,may,9.0,154.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-09
3010,33.0,admin.,married,university.degree,no,no,may,1.0,122.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-01
3011,30.0,student,single,unknown,unknown,no,may,19.0,166.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-19
3012,29.0,admin.,single,high.school,no,yes,may,12.0,167.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-12
3013,51.0,self-employed,married,basic.4y,unknown,no,may,30.0,91.0,7.0,0.0,nonexistent,93.994,4.859,no,2024-05-30
3014,55.0,admin.,married,high.school,no,yes,may,1.0,133.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-01
3015,41.0,admin.,single,high.school,no,no,may,8.0,594.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-08
3016,39.0,blue-collar,divorced,basic.9y,no,yes,may,29.0,86.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-29
3017,49.0,management,married,university.degree,no,no,may,17.0,166.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-17
3018,39.0,blue-collar,divorced,unknown,no,no,may,17.0,302.0,10.0,0.0,nonexistent,93.994,4.859,no,2024-05-17
3019,30.0,admin.,married,university.degree,no,yes,may,3.0,303.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-03
3020,31.0,services,married,high.school,no,no,may,21.0,636.0,6.0,0.0,nonexistent,93.994,4.859,no,2024-05-21
3021,59.0,blue-collar,divorced,basic.4y,no,no,may,12.0,341.0,5.0,0.0,nonexistent,93.994,4.859,no,2024-05-12
3022,33.0,blue-collar,single,high.school,no,no,may,3.0,483.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-03
3023,44.0,blue-collar,married,basic.4y,no,yes,may,8.0,234.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-08
3024,28.0,services,married,high.school,no,yes,may,20.0,211.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-20
3025,26.0,blue-collar,single,basic.9y,no,no,may,9.0,738.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-09
3026,28.0,blue-collar,married,basic.6y,no,yes,may,13.0,482.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-13
3027,32.0,technician,single,high.school,no,yes,may,30.0,238.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-30
3028,47.0,services,divorced,high.school,no,yes,may,1.0,370.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-01
3029,33.0,blue-collar,married,basic.9y,no,yes,may,28.0,76.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-28
3030,28.0,student,married,university.degree,no,no,may,23.0,225.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-23
3031,51.0,blue-collar,divorced,basic.9y,unknown,no,may,16.0,256.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-16
3032,37.0,housemaid,married,university.degree,unknown,no,may,3.0,567.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-03
3033,37.0,blue-collar,married,basic.4y,unknown,yes,may,21.0,147.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-21
3034,34.0,blue-collar,single,basic.4y,unknown,no,may,1.0,135.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-01
3035,31.0,blue-collar,married,basic.9y,no,no,may,24.0,582.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-24
3036,38.0,self-employed,single,university.degree,no,no,may,7.0,270.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-07
3037,33.0,management,married,high.school,no,no,may,27.0,52.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-27
3038,28.0,services,married,unknown,no,yes,may,18.0,260.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-18
3039,41.0,admin.,married,high.school,no,no,may,23.0,254.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-23
3040,29.0,technician,married,university.degree,no,yes,may,4.0,1118.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-04
3041,38.0,blue-collar,married,basic.4y,unknown,no,may,22.0,76.0,9.0,0.0,nonexistent,93.994,4.859,no,2024-05-22
3042,46.0,admin.,married,high.school,no,yes,may,1.0,79.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-01
3043,36.0,blue-collar,married,unknown,no,no,may,16.0,837.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-16
3044,59.0,retired,married,professional.course,unknown,no,may,8.0,208.0,5.0,0.0,nonexistent,93.994,4.859,no,2024-05-08
3045,44.0,management,married,university.degree,unknown,no,may,1.0,245.0,7.0,0.0,nonexistent,93.994,4.859,no,2024-05-01
3046,34.0,technician,married,professional.course,unknown,no,may,15.0,187.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-15
3048,51.0,blue-collar,married,basic.6y,unknown,yes,may,20.0,271.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-20
3049,36.0,services,married,high.school,no,no,may,7.0,166.0,5.0,0.0,nonexistent,93.994,4.859,no,2024-05-07
3050,58.0,retired,married,basic.9y,no,no,may,14.0,256.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-14
3051,39.0,entrepreneur,married,high.school,unknown,no,may,30.0,173.0,7.0,0.0,nonexistent,93.994,4.859,no,2024-05-30
3052,42.0,blue-collar,married,basic.4y,unknown,no,may,1.0,367.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-01
3053,46.0,blue-collar,married,basic.9y,unknown,no,may,8.0,227.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-08
3054,46.0,admin.,divorced,university.degree,no,yes,may,11.0,276.0,4.0,0.0,nonexistent,93.994,4.859,no,2024-05-11
3055,41.0,admin.,single,university.degree,no,no,may,4.0,349.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-04
3056,36.0,admin.,married,university.degree,no,no,may,5.0,856.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-05
3057,60.0,retired,married,high.school,no,no,may,8.0,278.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-08
3058,43.0,technician,divorced,basic.9y,no,no,may,16.0,143.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-16
3059,30.0,services,married,high.school,no,yes,may,9.0,249.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-09
3060,43.0,admin.,married,university.degree,no,yes,may,25.0,37.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-25
3061,37.0,admin.,married,high.school,unknown,yes,may,10.0,260.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-10
3062,52.0,self-employed,married,basic.4y,unknown,yes,may,23.0,323.0,7.0,0.0,nonexistent,93.994,4.859,no,2024-05-23
3063,41.0,admin.,married,university.degree,no,yes,may,27.0,187.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-27
3064,39.0,services,single,high.school,unknown,no,may,14.0,364.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-14
3065,29.0,unemployed,single,university.degree,no,no,may,12.0,211.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-12
3066,29.0,admin.,single,university.degree,no,yes,may,23.0,266.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-23
3067,55.0,technician,married,professional.course,unknown,no,may,16.0,806.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-16
3068,33.0,blue-collar,single,basic.9y,no,no,may,20.0,159.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-20
3069,41.0,self-employed,single,university.degree,no,yes,may,30.0,318.0,2.0,0.0,nonexistent,93.994,4.859,no,2024-05-30
3070,53.0,retired,divorced,professional.course,unknown,yes,may,2.0,104.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-02
3071,43.0,technician,married,professional.course,no,yes,may,6.0,747.0,3.0,0.0,nonexistent,93.994,4.859,no,2024-05-06
3072,51.0,services,divorced,basic.4y,unknown,yes,may,6.0,95.0,4.0,0.0,nonexistent,93.994,4.86,no,2024-05-06
3073,31.0,blue-collar,married,basic.6y,unknown,no,may,23.0,176.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-23
3074,45.0,blue-collar,married,basic.4y,unknown,no,may,10.0,179.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-10
3075,40.0,management,married,university.degree,no,no,may,7.0,319.0,5.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3076,30.0,blue-collar,married,basic.9y,no,no,may,20.0,114.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-20
3077,37.0,admin.,married,unknown,no,yes,may,2.0,170.0,5.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3078,56.0,services,divorced,high.school,unknown,no,may,25.0,311.0,5.0,0.0,nonexistent,93.994,4.86,no,2024-05-25
3079,29.0,admin.,single,high.school,no,yes,may,21.0,362.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-21
3080,30.0,services,married,high.school,no,no,may,19.0,86.0,4.0,0.0,nonexistent,93.994,4.86,no,2024-05-19
3081,36.0,blue-collar,married,basic.9y,no,yes,may,25.0,90.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-25
3082,32.0,admin.,single,basic.9y,unknown,no,may,10.0,44.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-10
3083,41.0,admin.,married,basic.6y,no,no,may,10.0,1013.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-10
3084,35.0,blue-collar,married,unknown,no,yes,may,12.0,76.0,7.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3085,45.0,blue-collar,married,basic.9y,unknown,no,may,16.0,90.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-16
3086,40.0,blue-collar,divorced,high.school,unknown,no,may,20.0,155.0,6.0,0.0,nonexistent,93.994,4.86,no,2024-05-20
3087,34.0,admin.,single,university.degree,no,yes,may,15.0,468.0,5.0,0.0,nonexistent,93.994,4.86,no,2024-05-15
3088,45.0,admin.,married,basic.6y,no,yes,may,5.0,226.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-05
3089,31.0,admin.,married,high.school,no,no,may,28.0,349.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-28
3091,58.0,blue-collar,married,basic.4y,unknown,yes,may,27.0,148.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-27
3092,48.0,admin.,married,basic.9y,unknown,no,may,2.0,517.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3093,38.0,management,married,basic.6y,unknown,yes,may,26.0,243.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-26
3094,39.0,admin.,single,university.degree,unknown,no,may,31.0,391.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-31
3095,38.0,blue-collar,married,basic.6y,unknown,unknown,may,6.0,204.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-06
3096,49.0,blue-collar,single,basic.4y,no,no,may,30.0,236.0,4.0,0.0,nonexistent,93.994,4.86,no,2024-05-30
3097,60.0,unknown,married,university.degree,no,no,may,6.0,112.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-06
3098,37.0,services,married,professional.course,unknown,no,may,28.0,125.0,4.0,0.0,nonexistent,93.994,4.86,no,2024-05-28
3099,48.0,technician,married,university.degree,no,no,may,22.0,360.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-22
3100,37.0,admin.,divorced,basic.9y,unknown,no,may,23.0,312.0,6.0,0.0,nonexistent,93.994,4.86,no,2024-05-23
3101,30.0,technician,divorced,professional.course,no,yes,may,7.0,366.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3102,32.0,admin.,married,university.degree,no,yes,may,29.0,70.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-29
3103,30.0,entrepreneur,married,university.degree,no,no,may,22.0,230.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-22
3104,39.0,unemployed,married,high.school,no,no,may,12.0,135.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3105,56.0,blue-collar,married,basic.4y,unknown,yes,may,1.0,12.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-01
3106,37.0,self-employed,married,basic.9y,no,yes,may,5.0,65.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-05
3107,37.0,admin.,divorced,high.school,no,yes,may,8.0,420.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-08
3108,41.0,blue-collar,married,basic.6y,no,no,may,15.0,259.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-15
3109,42.0,technician,divorced,basic.9y,no,no,may,15.0,192.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-15
3110,52.0,entrepreneur,married,university.degree,unknown,no,may,8.0,189.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-08
3111,42.0,technician,divorced,basic.9y,no,no,may,10.0,263.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-10
3112,58.0,management,divorced,university.degree,no,no,may,7.0,415.0,7.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3114,26.0,technician,married,professional.course,no,no,may,18.0,260.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-18
3115,28.0,services,married,basic.9y,unknown,unknown,may,7.0,71.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3116,31.0,blue-collar,single,unknown,no,no,may,26.0,735.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-26
3117,31.0,services,married,high.school,no,yes,may,29.0,183.0,5.0,0.0,nonexistent,93.994,4.86,no,2024-05-29
3118,27.0,admin.,single,high.school,unknown,no,may,20.0,75.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-20
3119,37.0,blue-collar,married,basic.9y,no,yes,may,23.0,87.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-23
3120,32.0,admin.,single,university.degree,no,no,may,21.0,62.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-21
3121,33.0,admin.,married,university.degree,no,yes,may,27.0,139.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-27
3122,35.0,technician,single,professional.course,no,yes,may,12.0,150.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3123,32.0,housemaid,married,basic.4y,no,no,may,31.0,244.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-31
3124,43.0,unknown,married,high.school,unknown,yes,may,28.0,367.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-28
3125,32.0,housemaid,married,basic.4y,no,yes,may,15.0,325.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-15
3126,31.0,entrepreneur,single,basic.9y,no,no,may,2.0,183.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3127,51.0,blue-collar,married,basic.9y,no,no,may,16.0,552.0,11.0,0.0,nonexistent,93.994,4.86,no,2024-05-16
3128,38.0,technician,single,professional.course,unknown,yes,may,20.0,121.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-20
3129,40.0,admin.,divorced,professional.course,no,yes,may,20.0,27.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-20
3130,42.0,unemployed,divorced,high.school,unknown,yes,may,24.0,157.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-24
3131,45.0,housemaid,married,basic.6y,unknown,no,may,7.0,203.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3132,35.0,blue-collar,single,unknown,no,no,may,15.0,104.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-15
3133,40.0,services,married,high.school,no,no,may,2.0,153.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3134,44.0,blue-collar,single,high.school,no,yes,may,28.0,182.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-28
3135,31.0,admin.,married,high.school,no,no,may,9.0,55.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-09
3136,30.0,blue-collar,married,basic.9y,no,no,may,6.0,644.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-06
3137,33.0,blue-collar,married,basic.6y,unknown,no,may,13.0,305.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-13
3138,28.0,blue-collar,married,basic.9y,unknown,no,may,17.0,140.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-17
3139,36.0,technician,married,professional.course,unknown,yes,may,22.0,180.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-22
3140,49.0,services,divorced,basic.6y,unknown,yes,may,18.0,173.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-18
3141,31.0,technician,married,professional.course,no,yes,may,19.0,374.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-19
3142,45.0,admin.,divorced,basic.6y,no,yes,may,11.0,240.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-11
3143,29.0,services,married,high.school,no,yes,may,8.0,558.0,6.0,0.0,nonexistent,93.994,4.86,no,2024-05-08
3144,34.0,blue-collar,single,basic.9y,no,no,may,7.0,1088.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3145,45.0,blue-collar,married,basic.4y,unknown,yes,may,25.0,219.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-25
3146,30.0,blue-collar,single,basic.4y,no,no,may,2.0,41.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3147,38.0,technician,married,professional.course,no,no,may,29.0,436.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-29
3148,33.0,admin.,married,university.degree,no,no,may,4.0,463.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-04
3149,46.0,blue-collar,married,basic.9y,no,no,may,25.0,265.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-25
3150,41.0,entrepreneur,divorced,university.degree,no,yes,may,25.0,234.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-25
3151,44.0,blue-collar,single,basic.4y,no,yes,may,4.0,113.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-04
3152,32.0,blue-collar,married,high.school,unknown,yes,may,12.0,200.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3153,46.0,housemaid,married,basic.4y,no,yes,may,15.0,158.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-15
3154,35.0,blue-collar,married,basic.9y,no,unknown,may,17.0,34.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-17
3155,44.0,technician,married,professional.course,no,yes,may,11.0,160.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-11
3156,35.0,technician,married,professional.course,no,no,may,14.0,504.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-14
3157,39.0,services,single,high.school,unknown,no,may,9.0,206.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-09
3158,52.0,blue-collar,married,basic.4y,no,yes,may,7.0,36.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3159,44.0,blue-collar,married,basic.4y,unknown,no,may,31.0,139.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-31
3160,53.0,unknown,married,high.school,unknown,no,may,30.0,303.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-30
3161,33.0,services,divorced,high.school,no,yes,may,12.0,109.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3162,41.0,technician,single,university.degree,unknown,yes,may,2.0,90.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3163,33.0,admin.,single,university.degree,no,no,may,2.0,134.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3164,46.0,admin.,single,high.school,no,unknown,may,22.0,257.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-22
3165,38.0,blue-collar,married,basic.4y,unknown,no,may,30.0,241.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-30
3166,44.0,blue-collar,divorced,unknown,no,no,may,12.0,94.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3167,57.0,retired,unknown,basic.4y,no,yes,may,23.0,171.0,10.0,0.0,nonexistent,93.994,4.86,no,2024-05-23
3168,45.0,management,married,unknown,unknown,no,may,12.0,178.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3169,55.0,unknown,married,unknown,unknown,yes,may,24.0,285.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-24
3170,26.0,admin.,married,high.school,no,no,may,3.0,326.0,4.0,0.0,nonexistent,93.994,4.86,no,2024-05-03
3171,38.0,blue-collar,divorced,unknown,no,yes,may,31.0,451.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-31
3172,41.0,technician,married,basic.9y,no,yes,may,4.0,347.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-04
3173,53.0,retired,divorced,basic.4y,no,no,may,2.0,116.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-02
3175,56.0,technician,married,professional.course,unknown,no,may,1.0,191.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-01
3176,41.0,management,married,high.school,no,no,may,17.0,77.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-17
3177,49.0,blue-collar,married,basic.9y,no,no,may,5.0,1036.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-05
3178,31.0,admin.,married,high.school,no,no,may,16.0,303.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-16
3179,37.0,self-employed,married,professional.course,no,yes,may,7.0,80.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-07
3180,40.0,blue-collar,married,basic.6y,unknown,no,may,11.0,322.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-11
3181,43.0,blue-collar,married,basic.4y,no,no,may,31.0,111.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-31
3182,48.0,self-employed,married,university.degree,unknown,yes,may,14.0,750.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-14
3184,49.0,technician,married,high.school,no,yes,may,25.0,435.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-25
3185,52.0,blue-collar,married,basic.9y,no,yes,may,11.0,397.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-11
3186,35.0,blue-collar,married,basic.9y,unknown,no,may,22.0,95.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-22
3187,52.0,technician,married,basic.9y,no,yes,may,19.0,208.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-19
3188,59.0,retired,married,basic.4y,unknown,yes,may,26.0,163.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-26
3189,34.0,admin.,single,high.school,no,yes,may,8.0,168.0,5.0,0.0,nonexistent,93.994,4.86,no,2024-05-08
3190,33.0,admin.,single,high.school,no,unknown,may,13.0,161.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-13
3191,34.0,services,married,basic.6y,no,yes,may,16.0,1000.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-16
3192,33.0,blue-collar,married,basic.6y,no,no,may,4.0,112.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-04
3193,46.0,blue-collar,married,basic.4y,no,no,may,18.0,599.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-18
3194,37.0,technician,single,university.degree,no,yes,may,9.0,30.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-09
3195,35.0,entrepreneur,married,basic.9y,no,no,may,10.0,165.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-10
3196,41.0,admin.,married,university.degree,no,yes,may,13.0,55.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-13
3197,39.0,blue-collar,married,basic.6y,unknown,no,may,15.0,231.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-15
3198,52.0,blue-collar,married,basic.4y,unknown,unknown,may,30.0,191.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-30
3199,46.0,entrepreneur,divorced,university.degree,no,no,may,22.0,127.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-22
3200,41.0,services,married,basic.9y,no,yes,may,4.0,75.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-04
3201,57.0,blue-collar,married,unknown,unknown,yes,may,6.0,106.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-06
3202,54.0,admin.,married,university.degree,no,unknown,may,24.0,202.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-24
3204,48.0,admin.,married,high.school,no,no,may,10.0,221.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-10
3205,59.0,admin.,married,high.school,no,yes,may,27.0,285.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-27
3206,42.0,blue-collar,divorced,basic.4y,unknown,yes,may,21.0,106.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-21
3207,45.0,unknown,married,unknown,no,no,may,12.0,93.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-12
3208,40.0,housemaid,single,university.degree,no,no,may,17.0,71.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-17
3209,50.0,admin.,married,high.school,no,no,may,10.0,290.0,3.0,0.0,nonexistent,93.994,4.86,no,2024-05-10
3210,49.0,services,married,basic.6y,unknown,yes,may,11.0,1165.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-11
3211,45.0,blue-collar,married,basic.4y,no,no,may,23.0,164.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-23
3212,42.0,self-employed,married,university.degree,no,no,may,31.0,207.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-31
3213,36.0,services,married,high.school,no,no,may,20.0,295.0,2.0,0.0,nonexistent,93.994,4.86,no,2024-05-20
3214,41.0,blue-collar,divorced,basic.9y,unknown,yes,may,4.0,187.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-04
3215,47.0,blue-collar,married,basic.4y,no,yes,may,9.0,106.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-09
3216,45.0,blue-collar,married,basic.4y,no,no,may,22.0,219.0,1.0,0.0,nonexistent,93.994,4.86,no,2024-05-22
